neighbourhood_code,heat_source_code,heat_source_name,distance_in_m
BU03440627,HTHP0023,Eneco HWC Nicolaas Beetsstraat,745.5953776859315
BU19300502,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,3330.1342062354347
BU07180800,HTHP0062,Century Aluminum Vlissingen B V,680.032211094434
BU06220103,HTHP0075,Shell Nederland Raffinaderij BV,3443.299467326745
BU06220305,HTHP0032,Momentive Specialty Chemicals,2105.3975418316013
BU03070303,HTHP0007,biomassaketel_deHoef,3946.5902361331277
BU05300700,HTHP0044,Lyondell Chemie Nederland BV,9117.060846552764
BU06060607,HTHP0075,Shell Nederland Raffinaderij BV,5960.1918711597
BU04820201,HTHP0027,Nedstaal BV Ruigenhil Vastgoed BV,2618.207674976432
BU03211128,HTHP0017,Vijfwal,2531.4210461162475
BU05050106,HTHP0002,HVC Afvalcentrale Dordrecht,5281.886977380508
BU03621001,LTHP0252,Martinez Chocolade BV,666.4024782923923
BU17830402,HTHP0103,WSW Capturam Geothermie,4560.143175024707
BU19300905,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,4997.2750116606785
BU06060303,HTHP0075,Shell Nederland Raffinaderij BV,5502.4139959635995
BU03070204,HTHP0008,biomassaketel_deIsselt,3290.3282254388996
BU07370900,HTHP0099,Centrale Bergum,5737.85490235993
BU17830710,HTHP0103,WSW Capturam Geothermie,2141.252070270026
BU03750500,HTHP0025,Nuon Power Generation BV Velsen,2841.5058086347894
BU06100107,HTHP0018,Oostpolder,2601.401153864266
BU03440121,HTHP0016,Biowarmte Installatie Lage Weide,2436.698636692285
BU03450202,LTHP0018,Aanholt Supermarkt BV,887.9406583166735
BU07180103,HTHP0060,Eastman Chemical Middelburg BV,6843.980646759099
BU03070104,HTHP0080,gas WKK eneco,5108.870632648245
BU03211121,HTHP0093,Eneco Lage Weide,10097.00241109659
BU03440525,HTHP0085,Nuon Kanaalweg,2002.6063079589003
BU03071003,HTHP0080,gas WKK eneco,4104.293227570767
BU03211014,HTHP0093,Eneco Lage Weide,9608.895107529936
BU03071801,LTHP0251,Nutreco Nederland BV,472.8604020538397
BU05010005,HTHP0053,Abengoa Bioenergy,4103.8698153483065
BU06130414,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,8517.087735103563
BU03071700,HTHP0007,biomassaketel_deHoef,3820.9530791983448
BU06220602,HTHP0075,Shell Nederland Raffinaderij BV,5190.573918372882
BU03440132,HTHP0093,Eneco Lage Weide,877.5092951518589
BU05050404,HTHP0002,HVC Afvalcentrale Dordrecht,4368.268972516387
BU06060605,HTHP0075,Shell Nederland Raffinaderij BV,6567.827933490416
BU03440332,HTHP0093,Eneco Lage Weide,2596.0070888576947
BU06130417,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,8939.71132888574
BU17141100,HTHP0098,Sloe Centrale BV Vlissingen,8934.968217205422
BU19300104,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,3442.1008005988756
BU07180401,HTHP0060,Eastman Chemical Middelburg BV,5930.324848190517
BU00590200,HTHP0099,Centrale Bergum,9779.843303941261
BU05010200,HTHP0044,Lyondell Chemie Nederland BV,2172.476691827261
BU05051010,HTHP0002,HVC Afvalcentrale Dordrecht,4557.972231070665
BU07155500,HTHP0061,Cargill Benelux BV,563.1727711112119
BU19040216,HTHP0093,Eneco Lage Weide,9211.871184224268
BU17830404,HTHP0103,WSW Capturam Geothermie,3865.744711784302
BU05050301,HTHP0002,HVC Afvalcentrale Dordrecht,5960.1039393370675
BU07360103,LTHP0272,Smit   Dorlas Koffiebranders BV,937.1007593816421
BU03750501,HTHP0025,Nuon Power Generation BV Velsen,2365.865217100444
BU19630006,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,8850.352559520745
BU03560400,HTHP0093,Eneco Lage Weide,6452.615284596249
BU03440722,HTHP0016,Biowarmte Installatie Lage Weide,4873.825983004746
BU05181840,HTHP0103,WSW Capturam Geothermie,7644.943215534153
BU03830201,HTHP0025,Nuon Power Generation BV Velsen,8913.876383432374
BU06060202,HTHP0075,Shell Nederland Raffinaderij BV,5752.548105850821
BU03072508,HTHP0007,biomassaketel_deHoef,1362.3710001494794
BU19630700,HTHP0066,Shell Nederland Chemie BV Moerdijk,6430.734121019722
BU06870409,HTHP0062,Century Aluminum Vlissingen B V,3241.2166549071694
BU06030854,HTHP0103,WSW Capturam Geothermie,7600.137330430913
BU06100108,HTHP0018,Oostpolder,2676.1793531765325
BU06060404,HTHP0033,Shell Nederland Chemie BV Pernis,3371.4496260179076
BU19040115,HTHP0093,Eneco Lage Weide,5428.227441954065
BU03440523,HTHP0016,Biowarmte Installatie Lage Weide,5053.595043876297
BU05181795,HTHP0103,WSW Capturam Geothermie,6916.016038629745
BU05050111,HTHP0002,HVC Afvalcentrale Dordrecht,5437.736508044061
BU06060703,HTHP0075,Shell Nederland Raffinaderij BV,6131.846407172811
BU06060000,HTHP0075,Shell Nederland Raffinaderij BV,6023.905476003488
BU06270408,LTHP0037,W_Gemaal_983,900.5379266297439
BU06640105,LTHP0188,Alticom Goes,460.3964710842456
BU03071101,LTHP0164,Tele2  POP   Amersfoort  Amersfoort,832.7674094544534
BU19302501,HTHP0055,Air Products Nederland BV Botlek,1998.5345057618651
BU06060902,HTHP0005,AVR Rozenburg,7761.294626727719
BU03071302,HTHP0080,gas WKK eneco,5197.763105299965
BU19040117,HTHP0093,Eneco Lage Weide,3741.861918566751
BU05050702,HTHP0002,HVC Afvalcentrale Dordrecht,6683.327417521009
BU06060706,HTHP0005,AVR Rozenburg,8378.6494987155
BU06060305,HTHP0075,Shell Nederland Raffinaderij BV,5468.260784172564
BU05050508,HTHP0002,HVC Afvalcentrale Dordrecht,4052.517257074977
BU03071701,LTHP0251,Nutreco Nederland BV,525.6507615953134
BU07180207,HTHP0060,Eastman Chemical Middelburg BV,5864.189392749592
BU04820501,LTHP0160,Datapark Nederland  Alblasserdam,573.547142140728
BU19041212,LTHP0221,Eurofiber   Eurofiber Datacenter Utrecht,663.3312716591995
BU03960900,HTHP0025,Nuon Power Generation BV Velsen,4138.4016146493595
BU03530006,HTHP0093,Eneco Lage Weide,8918.055350516179
BU03620805,LTHP0155,ABN AMRO Datacenter,832.3503716694656
BU19630005,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,8759.89373603275
BU05010003,HTHP0053,Abengoa Bioenergy,3614.5761684348204
BU06420114,HTHP0002,HVC Afvalcentrale Dordrecht,6816.436702647924
BU03071704,LTHP0251,Nutreco Nederland BV,687.853072322043
BU07151002,HTHP0059,Trinseo Netherlands,3493.167994283137
BU05181481,HTHP0076,EOn Centrale Den Haag,3032.615235109974
BU03440311,HTHP0093,Eneco Lage Weide,3281.444436804486
BU05050108,HTHP0002,HVC Afvalcentrale Dordrecht,4767.328055183605
BU06130205,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,8711.447852686546
BU19040106,HTHP0093,Eneco Lage Weide,4866.899455178723
BU03620902,LTHP0155,ABN AMRO Datacenter,631.9138571295682
BU19631200,HTHP0058,Air Products Nederland BV Pernis,8754.164095145201
BU06220502,HTHP0032,Momentive Specialty Chemicals,3205.087630311312
BU03100702,HTHP0093,Eneco Lage Weide,9238.868265510377
BU05050904,HTHP0002,HVC Afvalcentrale Dordrecht,5495.9793567348825
BU03960601,HTHP0025,Nuon Power Generation BV Velsen,5836.841405851619
BU03450101,HTHP0102,Boxal Netherlands BV,1707.7564173548537
BU05130204,LTHP0047,RWZI   Gouda,952.3685026194818
BU03070305,LTHP0250,First Master Food Manufactory BV,451.6554297547424
BU05120900,HTHP0028,Promelca BV Gorinchem,1434.294356114148
BU05050110,HTHP0002,HVC Afvalcentrale Dordrecht,5337.385706393467
BU06060707,HTHP0005,AVR Rozenburg,7875.716382498089
BU07180209,HTHP0060,Eastman Chemical Middelburg BV,6860.521736722049
BU07180500,HTHP0060,Eastman Chemical Middelburg BV,4613.254906913046
BU03450402,HTHP0011,Duurzame energie installatie 1 Dwarsweg,4208.5880877378795
BU05560202,HTHP0070,Koch HC Partnership BV,3156.3298867976323
BU19301205,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,5004.974475162209
BU06220403,HTHP0032,Momentive Specialty Chemicals,1947.7680054086015
BU19610004,LTHP0345,Choco Support BV,1705.8222420065426
BU07180204,HTHP0098,Sloe Centrale BV Vlissingen,9462.20249157017
BU05560303,HTHP0041,Tronox Pigments Holland BV,2735.6092606281723
BU03440412,HTHP0093,Eneco Lage Weide,2832.9523828410515
BU07151900,HTHP0064,YARA Sluiskil BV,4363.000828221876
BU19300801,HTHP0047,Aluminium en Chemie Rotterdam BV,3479.239465931422
BU03750202,HTHP0025,Nuon Power Generation BV Velsen,2799.174622244443
BU07360104,LTHP0272,Smit   Dorlas Koffiebranders BV,785.8380287758002
BU03270500,LTHP0300,QLIP BV,775.7947399377618
BU07180502,HTHP0060,Eastman Chemical Middelburg BV,3804.8436238044173
BU05050510,HTHP0002,HVC Afvalcentrale Dordrecht,3564.794330042479
BU07157600,HTHP0061,Cargill Benelux BV,2876.572828379972
BU19630003,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,9398.342945155855
BU03620401,LTHP0155,ABN AMRO Datacenter,812.4281041638706
BU06100301,HTHP0001,DRSH Zuiveringsslib N V,3504.440604653603
BU06870301,HTHP0060,Eastman Chemical Middelburg BV,1276.3494594828242
BU03440832,HTHP0016,Biowarmte Installatie Lage Weide,3098.185480297463
BU06220604,HTHP0075,Shell Nederland Raffinaderij BV,6017.017118886466
BU06060602,HTHP0075,Shell Nederland Raffinaderij BV,5052.554196952753
BU19301503,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,5792.467490222351
BU19300101,LTHP0035,W_Gemaal_1194,357.63052446743
BU03620701,HTHP0097,Nuon Power Generation BV Diemen,9242.64566307095
BU06220703,HTHP0005,AVR Rozenburg,6194.3198448924295
BU07150702,HTHP0059,Trinseo Netherlands,4765.59633055819
BU17830113,HTHP0103,WSW Capturam Geothermie,519.6311174614415
BU19240401,HTHP0054,Suiker Unie Dinteloord,9449.506965126666
BU03440831,HTHP0016,Biowarmte Installatie Lage Weide,4087.3262874236016
BU06060401,HTHP0075,Shell Nederland Raffinaderij BV,5701.605218013349
BU03550206,HTHP0093,Eneco Lage Weide,10363.868645016055
BU05992295,LTHP0121,RWZI   Hoogvliet,1782.0732211346492
BU07151003,HTHP0059,Trinseo Netherlands,4278.276025223764
BU04500004,HTHP0025,Nuon Power Generation BV Velsen,7886.966766949443
BU07180503,HTHP0060,Eastman Chemical Middelburg BV,3913.4064821043416
BU03620803,LTHP0155,ABN AMRO Datacenter,687.654064796826
BU06870300,HTHP0062,Century Aluminum Vlissingen B V,6425.010576613914
BU19302502,HTHP0055,Air Products Nederland BV Botlek,2239.132244985053
BU04895074,HTHP0051,IHC Krimpen Shipyard BV,5640.335938631935
BU04730107,LTHP0226,Interoute  Zandvoort  Zandvoort,456.4799067994424
BU17830504,HTHP0103,WSW Capturam Geothermie,5287.831294262015
BU07180100,HTHP0060,Eastman Chemical Middelburg BV,7272.554757758083
BU06220101,HTHP0005,AVR Rozenburg,4143.930607200964
BU03440233,HTHP0093,Eneco Lage Weide,1299.5750893197187
BU03440221,HTHP0093,Eneco Lage Weide,2472.348058800922
BU06130311,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,7385.400395367443
BU03620101,HTHP0095,Nuon Power Generation BV Hemweg,9809.269958601866
BU03440112,HTHP0016,Biowarmte Installatie Lage Weide,1936.994896766379
BU03270102,LTHP0300,QLIP BV,753.0984753353927
BU05050601,HTHP0002,HVC Afvalcentrale Dordrecht,2249.3465149903973
BU03620201,HTHP0095,Nuon Power Generation BV Hemweg,10116.950333019691
BU19630004,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,9710.01193482694
BU05051913,HTHP0002,HVC Afvalcentrale Dordrecht,6949.860793524558
BU03620102,HTHP0095,Nuon Power Generation BV Hemweg,9789.416451661711
BU07160200,LTHP0342,Katjang Pedis P C I  BV,1010.1550897476781
BU19300701,HTHP0047,Aluminium en Chemie Rotterdam BV,3597.5617510444677
BU05560201,HTHP0005,AVR Rozenburg,3338.6760742279357
BU07156400,HTHP0064,YARA Sluiskil BV,1394.5126502547312
BU06220603,HTHP0075,Shell Nederland Raffinaderij BV,5638.126370254467
BU05050400,HTHP0002,HVC Afvalcentrale Dordrecht,5067.067847020175
BU18920402,HTHP0094,EON Centrale RoCa,4421.140666808643
BU05181894,HTHP0103,WSW Capturam Geothermie,7690.683783457285
BU03550401,LTHP0367,H J  Heinz BV,882.8174544960901
BU05050600,HTHP0018,Oostpolder,2549.5910427317467
BU03071803,LTHP0251,Nutreco Nederland BV,914.80547724647
BU17141000,LTHP0340,Confiserie Napoleon BV,1213.7521959715118
BU03750303,HTHP0025,Nuon Power Generation BV Velsen,2738.6136789692923
BU05181786,HTHP0103,WSW Capturam Geothermie,7158.749253679895
BU06870209,HTHP0060,Eastman Chemical Middelburg BV,3857.7811774712
BU03770003,HTHP0025,Nuon Power Generation BV Velsen,6520.846291021563
BU06420505,HTHP0002,HVC Afvalcentrale Dordrecht,6632.437937792701
BU06320402,LTHP0358,De Truffel BV,1150.5816534048604
BU05183387,HTHP0103,WSW Capturam Geothermie,6346.114485402925
BU07180302,HTHP0060,Eastman Chemical Middelburg BV,8161.690396191547
BU19700004,LTHP0314,Fortuin Dockum BV,90.44735800080413
BU05050800,HTHP0002,HVC Afvalcentrale Dordrecht,5828.526470446071
BU05050505,HTHP0002,HVC Afvalcentrale Dordrecht,3362.5653943288394
BU03120000,LTHP0264,Vrumona BV,630.7354174707098
BU06220204,HTHP0005,AVR Rozenburg,3268.7368866340776
BU17830201,HTHP0103,WSW Capturam Geothermie,1694.6597883759596
BU06220201,HTHP0005,AVR Rozenburg,2791.6798431498496
BU03440823,HTHP0016,Biowarmte Installatie Lage Weide,3148.8772596735753
BU19041202,LTHP0221,Eurofiber   Eurofiber Datacenter Utrecht,752.5507541759881
BU03620303,LTHP0154,ABN AMRO Datacenter,391.66982971473107
BU19041213,LTHP0221,Eurofiber   Eurofiber Datacenter Utrecht,259.2602553994214
BU07160300,LTHP0343,Lion Foods BV,595.4162340519865
BU07157900,HTHP0064,YARA Sluiskil BV,5774.935836297415
BU06060603,HTHP0075,Shell Nederland Raffinaderij BV,6151.442064291514
BU03960702,HTHP0025,Nuon Power Generation BV Velsen,4519.326524480398
BU06320104,LTHP0103,Netrex NL BV,1037.3272675990277
BU19300202,HTHP0047,Aluminium en Chemie Rotterdam BV,2288.5141880631277
BU06060201,HTHP0075,Shell Nederland Raffinaderij BV,6048.227303906695
BU05050604,HTHP0002,HVC Afvalcentrale Dordrecht,1787.9779545130195
BU06060702,HTHP0075,Shell Nederland Raffinaderij BV,5720.79252252411
BU06060105,HTHP0075,Shell Nederland Raffinaderij BV,7043.520465803758
BU03072501,LTHP0164,Tele2  POP   Amersfoort  Amersfoort,527.8268609581456
BU03440241,HTHP0093,Eneco Lage Weide,1864.6501800080637
BU03560500,HTHP0016,Biowarmte Installatie Lage Weide,8782.107467601418
BU03620604,LTHP0155,ABN AMRO Datacenter,456.44323086166037
BU05560203,HTHP0070,Koch HC Partnership BV,3222.3063063346563
BU06420111,HTHP0002,HVC Afvalcentrale Dordrecht,5972.365638820508
BU03750700,HTHP0025,Nuon Power Generation BV Velsen,3583.0012337633825
BU06220501,HTHP0075,Shell Nederland Raffinaderij BV,4834.744026811634
BU05183480,HTHP0103,WSW Capturam Geothermie,7128.710145988294
BU07151005,HTHP0059,Trinseo Netherlands,3909.5629055747804
BU05992459,HTHP0005,AVR Rozenburg,10260.893714328255
BU19300106,HTHP0047,Aluminium en Chemie Rotterdam BV,3094.494248296823
BU07360701,HTHP0097,Nuon Power Generation BV Diemen,7684.18737274069
BU16760001,LTHP0338,Zeelandia H J  Doeleman BV,749.9301658309245
BU17830712,HTHP0103,WSW Capturam Geothermie,2384.428138505792
BU05050503,HTHP0002,HVC Afvalcentrale Dordrecht,3868.4280300813452
BU03440413,HTHP0024,Eneco HWC Overvecht,1261.907064498572
BU03621104,LTHP0252,Martinez Chocolade BV,266.2172603817065
BU19040110,HTHP0093,Eneco Lage Weide,4645.9379585080715
BU07370309,HTHP0006,FrieslandCampina Leeuwarden,7382.2793483405185
BU03450200,HTHP0102,Boxal Netherlands BV,1593.007506680596
BU06220307,HTHP0075,Shell Nederland Raffinaderij BV,2249.45207033822
BU19310008,HTHP0002,HVC Afvalcentrale Dordrecht,9881.094331213635
BU03750703,HTHP0025,Nuon Power Generation BV Velsen,3052.9742022464507
BU03450205,HTHP0011,Duurzame energie installatie 1 Dwarsweg,4751.953289555469
BU03550403,LTHP0367,H J  Heinz BV,837.9554534983146
BU03530013,HTHP0082,Nuon Nieuwegein,2461.9234875626403
BU03750301,HTHP0025,Nuon Power Generation BV Velsen,2485.8963439488903
BU03450505,HTHP0011,Duurzame energie installatie 1 Dwarsweg,5183.260356034745
BU06220402,HTHP0075,Shell Nederland Raffinaderij BV,3334.1625720356005
BU05050608,HTHP0002,HVC Afvalcentrale Dordrecht,882.8030358106109
BU05300005,HTHP0044,Lyondell Chemie Nederland BV,9631.57264199316
BU05122100,HTHP0028,Promelca BV Gorinchem,2413.958415081232
BU07180201,HTHP0060,Eastman Chemical Middelburg BV,7135.013239859495
BU19300501,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,3520.114945192607
BU05300800,HTHP0044,Lyondell Chemie Nederland BV,7010.835872060902
BU07180505,HTHP0098,Sloe Centrale BV Vlissingen,6278.242420631093
BU05051001,HTHP0002,HVC Afvalcentrale Dordrecht,2613.955537142715
BU06030961,HTHP0103,WSW Capturam Geothermie,7474.1405204799585
BU15810107,LTHP0006,RWZI   Driebergen,941.2923041532476
BU07150402,HTHP0059,Trinseo Netherlands,2346.2138934336876
BU03211120,HTHP0016,Biowarmte Installatie Lage Weide,10021.679963560466
BU05992704,HTHP0090,Eurogen CV,2152.60427650332
BU19300703,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,4556.848880405108
BU03770100,HTHP0025,Nuon Power Generation BV Velsen,9086.915151878673
BU03562100,HTHP0093,Eneco Lage Weide,8098.345980008551
BU05300102,HTHP0055,Air Products Nederland BV Botlek,9238.37832188335
BU19240702,LTHP0029,W_Gemaal_1269,613.0349227379444
BU06420201,HTHP0002,HVC Afvalcentrale Dordrecht,5606.45451469048
BU06870100,HTHP0062,Century Aluminum Vlissingen B V,8737.462112895486
BU03970000,LTHP0289,Van Maanen Verkoop BV,239.57472023909799
BU06220606,HTHP0075,Shell Nederland Raffinaderij BV,5596.730656522342
BU06270402,LTHP0037,W_Gemaal_983,448.61857600385235
BU03450400,HTHP0102,Boxal Netherlands BV,422.9144048436315
BU03560600,HTHP0093,Eneco Lage Weide,6156.6733695725015
BU07180700,HTHP0060,Eastman Chemical Middelburg BV,6195.20008833529
BU03100802,HTHP0093,Eneco Lage Weide,7979.214524577117
BU17830801,HTHP0103,WSW Capturam Geothermie,3260.2130785398695
BU07360101,LTHP0272,Smit   Dorlas Koffiebranders BV,367.4049527210568
BU03550302,LTHP0111,RWZI   Zeist,780.0354075906106
BU03770002,HTHP0025,Nuon Power Generation BV Velsen,7119.131074929417
BU17830111,HTHP0103,WSW Capturam Geothermie,533.4431287292779
BU17830902,HTHP0103,WSW Capturam Geothermie,3659.7508737568146
BU04820102,HTHP0027,Nedstaal BV Ruigenhil Vastgoed BV,1002.8202918822201
BU19240204,LTHP0023,W_Gemaal_1602,1266.2658675648686
BU19300804,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,4232.6414453021
BU05050405,HTHP0002,HVC Afvalcentrale Dordrecht,4981.091015563265
BU04820503,HTHP0027,Nedstaal BV Ruigenhil Vastgoed BV,810.0550352536263
BU05560405,HTHP0070,Koch HC Partnership BV,1945.0456434749487
BU06420310,HTHP0002,HVC Afvalcentrale Dordrecht,7202.7333596626695
BU03960303,HTHP0025,Nuon Power Generation BV Velsen,4454.234366959213
BU06060802,HTHP0075,Shell Nederland Raffinaderij BV,7534.01859575894
BU05050200,HTHP0002,HVC Afvalcentrale Dordrecht,4489.777158228133
BU06060901,HTHP0075,Shell Nederland Raffinaderij BV,6877.098178747815
BU06060608,HTHP0075,Shell Nederland Raffinaderij BV,5336.44318610809
BU03970003,LTHP0289,Van Maanen Verkoop BV,483.05117664291254
BU05300104,HTHP0055,Air Products Nederland BV Botlek,9569.045074963797
BU03530007,HTHP0093,Eneco Lage Weide,8583.869395609054
BU03101001,HTHP0093,Eneco Lage Weide,7724.473991504249
BU03072500,LTHP0164,Tele2  POP   Amersfoort  Amersfoort,717.8093928948633
BU03440422,HTHP0093,Eneco Lage Weide,4507.5059182063305
BU03440721,HTHP0093,Eneco Lage Weide,4813.674024804576
BU05130201,LTHP0047,RWZI   Gouda,793.4060914296596
BU05050901,HTHP0002,HVC Afvalcentrale Dordrecht,4980.316583111389
BU05300500,HTHP0044,Lyondell Chemie Nederland BV,8942.042299440887
BU06060306,HTHP0075,Shell Nederland Raffinaderij BV,5460.8837794428355
BU05560301,HTHP0041,Tronox Pigments Holland BV,2444.575843438478
BU03960700,HTHP0025,Nuon Power Generation BV Velsen,4676.681227774642
BU05130200,LTHP0047,RWZI   Gouda,840.1194171915749
BU03620304,LTHP0154,ABN AMRO Datacenter,661.7500882383729
BU06420109,HTHP0002,HVC Afvalcentrale Dordrecht,5434.165128868167
BU03750000,HTHP0025,Nuon Power Generation BV Velsen,2319.672379703552
BU05991573,HTHP0075,Shell Nederland Raffinaderij BV,10608.963696320938
BU05130203,LTHP0047,RWZI   Gouda,201.811840301655
BU05059800,HTHP0001,DRSH Zuiveringsslib N V,4620.827883852811
BU03770001,HTHP0025,Nuon Power Generation BV Velsen,7075.14432696048
BU05051911,HTHP0002,HVC Afvalcentrale Dordrecht,7581.625474472662
BU06420302,HTHP0002,HVC Afvalcentrale Dordrecht,6998.968947672726
BU05560101,HTHP0041,Tronox Pigments Holland BV,2344.191293636677
BU05300101,HTHP0044,Lyondell Chemie Nederland BV,9612.228012060334
BU06270302,LTHP0003,RWZI   Waddinxveen Randenburg,771.0501352114122
BU18920406,HTHP0094,EON Centrale RoCa,5319.980541963235
BU03770000,HTHP0025,Nuon Power Generation BV Velsen,7689.405082865819
BU19630050,HTHP0075,Shell Nederland Raffinaderij BV,9104.567199047999
BU05050605,HTHP0002,HVC Afvalcentrale Dordrecht,1290.3800133141133
BU04820307,HTHP0002,HVC Afvalcentrale Dordrecht,8366.960760863145
BU03420706,HTHP0008,biomassaketel_deIsselt,4219.998906728833
BU17830105,HTHP0103,WSW Capturam Geothermie,1320.5859633843033
BU07170000,HTHP0060,Eastman Chemical Middelburg BV,6047.783426633862
BU05010002,HTHP0053,Abengoa Bioenergy,4184.446921798973
BU03070102,HTHP0007,biomassaketel_deHoef,3047.3752165783158
BU05990451,HTHP0075,Shell Nederland Raffinaderij BV,8983.367102354734
BU05032510,HTHP0039,DSM Delft Permit BV,3453.0107754669116
BU05991702,HTHP0043,Archer Daniels Midland Europoort BV ADM,2733.4552764894597
BU06870101,HTHP0062,Century Aluminum Vlissingen B V,8098.244951768099
BU05183396,HTHP0103,WSW Capturam Geothermie,6081.521826488233
BU05300701,HTHP0055,Air Products Nederland BV Botlek,9498.567682838955
BU07150701,HTHP0064,YARA Sluiskil BV,3781.643487198171
BU06100208,HTHP0001,DRSH Zuiveringsslib N V,2787.4977306786277
BU06270303,LTHP0003,RWZI   Waddinxveen Randenburg,744.6145682565896
BU19040109,HTHP0093,Eneco Lage Weide,5270.36726577655
BU06100203,HTHP0001,DRSH Zuiveringsslib N V,2065.4894405090713
BU03440211,HTHP0093,Eneco Lage Weide,2606.042490924997
BU07180303,HTHP0060,Eastman Chemical Middelburg BV,7048.047707341435
BU03750100,HTHP0025,Nuon Power Generation BV Velsen,1343.9303569721974
BU06060801,HTHP0084,Eon Laurensplaat Delfsevaart,4989.745422401696
BU17830502,HTHP0103,WSW Capturam Geothermie,4814.590435995048
BU06270304,LTHP0003,RWZI   Waddinxveen Randenburg,471.17810012103376
BU05560501,HTHP0035,ExxonMobil Chemical Holland BV ROP van RPI,3246.2192762786467
BU06420207,HTHP0002,HVC Afvalcentrale Dordrecht,6412.708375942104
BU06060309,HTHP0033,Shell Nederland Chemie BV Pernis,3136.3883604581147
BU05051901,HTHP0050,Chemours Netherlands BV,5905.601504321243
BU03750601,HTHP0025,Nuon Power Generation BV Velsen,3253.9508397980153
BU05991391,HTHP0074,Esso Nederland BV Raffinaderij Rotterdam,6562.443388934724
BU05050112,HTHP0002,HVC Afvalcentrale Dordrecht,4993.3757472548095
BU03100801,HTHP0093,Eneco Lage Weide,8617.606475134753
BU17830207,HTHP0103,WSW Capturam Geothermie,1525.5842547581317
BU17830905,HTHP0103,WSW Capturam Geothermie,3348.8646368701566
BU03550404,HTHP0023,Eneco HWC Nicolaas Beetsstraat,9803.547628608509
BU17831001,HTHP0103,WSW Capturam Geothermie,5633.243124695261
BU16760000,LTHP0336,Zeelandia H J  Doeleman BV,57.03087297950221
BU03970002,LTHP0289,Van Maanen Verkoop BV,827.0427055755939
BU03440723,HTHP0093,Eneco Lage Weide,5315.476786481703
BU03620601,HTHP0097,Nuon Power Generation BV Diemen,10114.802111634795
BU05051916,HTHP0002,HVC Afvalcentrale Dordrecht,8360.564686171128
BU06320101,LTHP0103,Netrex NL BV,277.3130298518703
BU05050704,HTHP0002,HVC Afvalcentrale Dordrecht,6405.64577690319
BU19610003,LTHP0345,Choco Support BV,955.5964816438747
BU06870102,HTHP0060,Eastman Chemical Middelburg BV,1829.3651054936029
BU05991853,HTHP0005,AVR Rozenburg,10495.05793465012
BU17830606,HTHP0103,WSW Capturam Geothermie,4860.051289895949
BU03580001,LTHP0159,NLDC   Aalsmeer,875.2482699097923
BU03440133,HTHP0093,Eneco Lage Weide,1603.662232677526
BU05560401,HTHP0005,AVR Rozenburg,3486.9430605250254
BU03440333,HTHP0093,Eneco Lage Weide,2814.24475273763
BU05050305,HTHP0001,DRSH Zuiveringsslib N V,5628.07187487043
BU06640102,LTHP0186,Bunker Kloetinge  Goes,520.2839280022803
BU07180300,HTHP0060,Eastman Chemical Middelburg BV,7267.601706569557
BU03830001,HTHP0025,Nuon Power Generation BV Velsen,8710.962747508462
BU04500005,HTHP0003,HVC Alkmaar,8925.738335080441
BU03440732,HTHP0093,Eneco Lage Weide,5312.969578716193
BU07151004,HTHP0059,Trinseo Netherlands,3280.988869980767
BU06320102,LTHP0357,Arie Blok BV,442.0310513582953
BU19040111,LTHP0221,Eurofiber   Eurofiber Datacenter Utrecht,364.54634306329837
BU05183398,HTHP0103,WSW Capturam Geothermie,5870.272379324635
BU04370001,HTHP0097,Nuon Power Generation BV Diemen,5720.042194664961
BU03420802,LTHP0220,Interoute  Soesterberg  Soesterberg,1266.842336755098
BU03750800,HTHP0036,Tata Steel IJmuiden BV,1746.3289015324167
BU03560100,HTHP0093,Eneco Lage Weide,7684.809819621688
BU03770101,HTHP0025,Nuon Power Generation BV Velsen,8450.4640938913
BU03450401,LTHP0020,Hoogvliet BV,367.413888939076
BU17830602,HTHP0103,WSW Capturam Geothermie,5385.229241706549
BU03960501,HTHP0025,Nuon Power Generation BV Velsen,5431.043373847511
BU03750201,HTHP0025,Nuon Power Generation BV Velsen,2495.3433679206632
BU03750002,HTHP0025,Nuon Power Generation BV Velsen,2026.892687175479
BU06060500,HTHP0075,Shell Nederland Raffinaderij BV,6023.931381214257
BU07150704,HTHP0059,Trinseo Netherlands,3890.2870417316676
BU19300103,HTHP0057,ExxonMobil Chemical Holland BV RAP,3065.465601433999
BU19700006,LTHP0314,Fortuin Dockum BV,923.2239369682363
